quiz_id,question_text,options,correct_option,fun_fact
80551683-ff6b-44ee-95c0-f78427329541,Which AI program beat a world champion in the game of Go?,"{'A': 'NeuroTicTacToe', 'B': 'AlphaGo', 'C': 'DeepMind Chess', 'D': 'IBM Watson'}",2,"AlphaGo, developed by DeepMind, beat top Go players using deep neural networks and reinforcement learning, surprising many due to Go’s complexity."
80551683-ff6b-44ee-95c0-f78427329541,Which branch of AI aims to understand spoken language?,"{'A': 'Model Verification', 'B': 'Computer Vision', 'C': 'Speech Recognition', 'D': 'Data Structuring'}",3,Speech recognition allows machines to convert spoken words into text. It’s key in voice assistants and transcription services.
80551683-ff6b-44ee-95c0-f78427329541,Which AI type can theoretically outperform human intelligence in all tasks?,"{'A': 'Superintelligence', 'B': 'Strong AI', 'C': 'Deep AI', 'D': 'Conscious AI'}",1,"Artificial Superintelligence is a speculative AI that could surpass humans in reasoning, creativity, and problem-solving — a popular topic in ethics debates."
80551683-ff6b-44ee-95c0-f78427329541,What makes GPTs powerful for text generation?,"{'A': 'Multilingual keyboards', 'B': 'Pre-training on large diverse corpora', 'C': 'Bilingual syntax rules', 'D': 'Fast internet'}",2,"GPT models are pre-trained on vast datasets, allowing them to learn grammar, facts, and reasoning patterns that generalize across topics."
80551683-ff6b-44ee-95c0-f78427329541,What can LLMs do after fine-tuning?,"{'A': 'Switch languages instantly', 'B': 'Forget previous data', 'C': 'Run on microcontrollers', 'D': 'Perform specialized tasks with greater accuracy'}",4,"Fine-tuning adapts a pre-trained LLM to a specific task or domain, improving relevance and accuracy without starting from scratch."
80551683-ff6b-44ee-95c0-f78427329541,Why is few-shot prompting useful?,"{'A': 'It reduces model size', 'B': 'It tests memory speed', 'C': 'It restarts the model', 'D': 'It guides the model using examples'}",4,"Few-shot prompting helps clarify the task for the model, especially when it involves specific formats or reasoning styles."
80551683-ff6b-44ee-95c0-f78427329541,Why is hallucination dangerous in legal AI applications?,"{'A': 'It delays processes', 'B': 'It uses outdated language', 'C': 'It may invent laws or cite fake cases', 'D': 'It slows the internet'}",3,"Incorrect legal content from AI can mislead users or clients, making it essential to validate and ground AI responses in factual sources."
80551683-ff6b-44ee-95c0-f78427329541,What role does AI play in smart homes?,"{'A': 'It decorates rooms', 'B': 'It builds the house', 'C': 'It repairs wiring', 'D': 'It controls lighting, temperature, and security via automation'}",4,"AI automates routines in smart homes — adjusting climate, recognizing speech commands, or detecting unusual activity for safety."
80551683-ff6b-44ee-95c0-f78427329541,Which device commonly uses AI for voice recognition?,"{'A': 'Printers', 'B': 'Remote controls', 'C': 'Speakers', 'D': 'Smartphones'}",4,"AI enables smartphones to recognize and process voice commands using natural language understanding, found in assistants like Siri and Google Assistant."
80551683-ff6b-44ee-95c0-f78427329541,Which AI milestone involved AI creating realistic text and stories?,"{'A': 'Turing’s machine', 'B': 'Google Translate launch', 'C': 'The release of GPT-2', 'D': 'The invention of calculators'}",3,"When OpenAI released GPT-2, it demonstrated how AI could write human-like text, showing how far generative models had advanced."
80551683-ff6b-44ee-95c0-f78427329541,What is NLP short for?,"{'A': 'Non-linear Patterning', 'B': 'Natural Language Processing', 'C': 'Network Layer Protocol', 'D': 'Numeric Learning Processor'}",2,"NLP enables machines to understand, interpret, and respond to human language, making it essential in chatbots, translators, and sentiment analysis."
80551683-ff6b-44ee-95c0-f78427329541,What is symbolic AI based on?,"{'A': 'Trial and error', 'B': 'Explicit rules and logic', 'C': 'Deep learning', 'D': 'Probabilistic models'}",2,Symbolic AI uses a system of human-readable rules and symbols. It dominated early AI research before the rise of machine learning.
80551683-ff6b-44ee-95c0-f78427329541,Why are GPT models considered generative?,"{'A': 'They create new content like text or code', 'B': 'They delete data', 'C': 'They only summarize', 'D': 'They update databases'}",1,"Generative models like GPT produce new text, making them useful for creative writing, coding assistance, and dialog generation."
80551683-ff6b-44ee-95c0-f78427329541,How do LLMs improve over time?,"{'A': 'By rewriting their code', 'B': 'By using less memory', 'C': 'By growing physically', 'D': 'By being fine-tuned with more specific data'}",4,"LLMs evolve through continued fine-tuning on specialized data, improving their performance in specific domains or tasks."
80551683-ff6b-44ee-95c0-f78427329541,What does clear prompt structure affect?,"{'A': 'Model accuracy and relevance', 'B': 'Data encryption', 'C': 'Loading speed', 'D': 'Color scheme'}",1,"Well-structured prompts give the model clear instructions, improving the relevance and coherence of its response."
80551683-ff6b-44ee-95c0-f78427329541,What can reduce hallucination in AI models?,"{'A': 'Shorter prompts', 'B': 'Multiple users', 'C': 'Color coding', 'D': 'Incorporating external fact-checking sources'}",4,"Tools like retrieval-augmented generation (RAG) help models verify information by referencing reliable sources, reducing hallucinations."
80551683-ff6b-44ee-95c0-f78427329541,Which transportation innovation uses AI?,"{'A': 'Autonomous vehicles', 'B': 'Tire pressure monitors', 'C': 'Speed limit signs', 'D': 'Road paint'}",1,"Self-driving cars rely on AI to make real-time driving decisions using input from cameras, radar, and other sensors."
80551683-ff6b-44ee-95c0-f78427329541,Which of these best defines Artificial Intelligence?,"{'A': 'Networking systems', 'B': 'Using hardware for logic', 'C': 'The simulation of human intelligence in machines', 'D': 'Programming for apps'}",3,"AI mimics human abilities like learning, reasoning, and decision-making to solve tasks ranging from text generation to medical diagnostics."
80551683-ff6b-44ee-95c0-f78427329541,What was the goal of the early AI program 'General Problem Solver'?,"{'A': 'To solve problems using formal logic', 'B': 'To monitor hardware', 'C': 'To manage storage', 'D': 'To calculate taxes'}",1,"Developed in the late 1950s, the General Problem Solver was designed to use logical rules to solve a wide range of problems, influencing future AI research."
80551683-ff6b-44ee-95c0-f78427329541,Which branch of AI supports learning through trial and error?,"{'A': 'Pattern Encoding', 'B': 'Symbolic Mapping', 'C': 'Reinforcement Learning', 'D': 'Syntactic Analysis'}",3,"Reinforcement Learning teaches AI agents by rewarding desired behaviors, a method used in games, robotics, and recommendation systems."
80551683-ff6b-44ee-95c0-f78427329541,Which is NOT a class of AI based on capabilities?,"{'A': 'Narrow AI', 'B': 'Adaptive AI', 'C': 'General AI', 'D': 'Super AI'}",2,"AI is typically categorized into Narrow, General, and Super AI based on capability. 'Adaptive AI' is not a standard classification."
80551683-ff6b-44ee-95c0-f78427329541,What kind of data is GPT pre-trained on?,"{'A': 'Financial records only', 'B': 'Large and diverse text data from the internet', 'C': 'Image datasets', 'D': 'Sensor logs'}",2,"GPT models are pre-trained on massive textual datasets including books, websites, and articles to develop general language understanding."
80551683-ff6b-44ee-95c0-f78427329541,Why do LLMs need fine-tuning?,"{'A': 'To speed them up', 'B': 'To adapt them for specific tasks or industries', 'C': 'To reduce size', 'D': 'To delete memory'}",2,"Fine-tuning customizes LLMs for niche applications like legal research or medical consultation, enhancing performance and relevance."
80551683-ff6b-44ee-95c0-f78427329541,Which approach best prevents confusion in AI output?,"{'A': 'Switching languages', 'B': 'Changing fonts', 'C': 'Asking rhetorical questions', 'D': 'Using consistent and clear prompt formatting'}",4,Consistency in prompt structure helps models recognize patterns and produce coherent and expected responses.
80551683-ff6b-44ee-95c0-f78427329541,Which field is most vulnerable to AI hallucinations?,"{'A': 'Healthcare', 'B': 'Interior decorating', 'C': 'Web design', 'D': 'Animation'}",1,"Incorrect or fabricated information in healthcare from AI tools can lead to dangerous outcomes, making hallucination mitigation essential."
80551683-ff6b-44ee-95c0-f78427329541,Which AI application helps detect spam emails?,"{'A': 'Voice recognition', 'B': 'Game theory', 'C': 'Path planning', 'D': 'Text classification'}",4,Text classification algorithms are used to identify and filter spam emails based on patterns and keywords.
80551683-ff6b-44ee-95c0-f78427329541,Which goal is central to AI development?,"{'A': 'Increasing device brightness', 'B': 'Enabling machines to mimic cognitive functions', 'C': 'Creating smaller chips', 'D': 'Improving sound quality'}",2,"AI development focuses on replicating human-like thought processes — including reasoning, perception, and decision-making — in software and machines."
80551683-ff6b-44ee-95c0-f78427329541,Which AI system famously played Jeopardy?,"{'A': 'Alexa', 'B': 'Tesla AI', 'C': 'IBM Watson', 'D': 'Deep Blue'}",3,"IBM Watson gained fame by competing and winning against Jeopardy champions, showcasing the power of AI in language understanding and trivia answering."
80551683-ff6b-44ee-95c0-f78427329541,What does computer vision help machines do?,"{'A': 'Interpret and analyze visual information', 'B': 'Understand audio files', 'C': 'Compress data', 'D': 'Create 3D models'}",1,"Computer vision enables machines to make sense of images and video. It’s used in facial recognition, autonomous vehicles, and medical imaging."
80551683-ff6b-44ee-95c0-f78427329541,Which AI system improves with feedback over time?,"{'A': 'Super AI', 'B': 'Limited Memory AI', 'C': 'Reactive AI', 'D': 'Symbolic AI'}",2,"Limited Memory AI learns from past experiences and adjusts its future actions, unlike reactive machines that don't store past data."
80551683-ff6b-44ee-95c0-f78427329541,What is one limitation of GPT models?,"{'A': 'They can generate misleading or incorrect content', 'B': 'They are slow to learn math', 'C': 'They can’t use grammar', 'D': 'They don’t support languages'}",1,"Despite their power, GPTs can confidently present false information, making fact-checking crucial when using them in sensitive contexts."
80551683-ff6b-44ee-95c0-f78427329541,What makes LLMs powerful for content creation?,"{'A': 'They use visual data', 'B': 'They understand and generate coherent language across topics', 'C': 'They store songs', 'D': 'They process barcodes'}",2,"LLMs are trained to generate context-aware, fluent text — making them useful in marketing, education, customer service, and more."
80551683-ff6b-44ee-95c0-f78427329541,What should a prompt contain to ensure good output?,"{'A': 'Emojis', 'B': 'File paths', 'C': 'Clear intent and expected format', 'D': 'Binary code'}",3,A well-written prompt helps models understand the user’s needs. Adding structure and clarity leads to more accurate AI responses.
80551683-ff6b-44ee-95c0-f78427329541,How can hallucination be minimized in AI?,"{'A': 'Reducing text size', 'B': 'Using retrieval-augmented generation (RAG)', 'C': 'Using more power', 'D': 'Changing interface'}",2,RAG involves supplementing AI-generated content with real-time data from trusted sources to increase factual accuracy.
80551683-ff6b-44ee-95c0-f78427329541,What is a major benefit of AI in education?,"{'A': 'Grading papers manually', 'B': 'Personalizing learning experiences', 'C': 'Automating curriculum design', 'D': 'Reducing school size'}",2,"AI systems can tailor content and pacing to individual students, helping improve outcomes through adaptive learning."
80551683-ff6b-44ee-95c0-f78427329541,What is the role of data in AI?,"{'A': 'It controls software licensing', 'B': 'It trains models to recognize patterns and make decisions', 'C': 'It powers hardware', 'D': 'It designs circuits'}",2,"AI systems learn from data. The more diverse and high-quality the data, the better the model becomes at generalizing and solving tasks."
80551683-ff6b-44ee-95c0-f78427329541,Which field heavily influenced early AI research?,"{'A': 'Meteorology', 'B': 'Biology', 'C': 'Chemistry', 'D': 'Mathematics and logic'}",4,"AI’s roots lie in formal logic, mathematics, and philosophy — exploring how reasoning can be replicated by machines."
80551683-ff6b-44ee-95c0-f78427329541,What is the role of NLP in virtual assistants?,"{'A': 'To create music', 'B': 'To visualize images', 'C': 'To understand and respond to human language', 'D': 'To measure distances'}",3,"Virtual assistants use Natural Language Processing to interpret speech, understand intent, and generate spoken or written responses."
80551683-ff6b-44ee-95c0-f78427329541,Which type of AI cannot adapt or learn from experience?,"{'A': 'Self-learning AI', 'B': 'Reactive AI', 'C': 'Limited Memory AI', 'D': 'General AI'}",2,Reactive AI operates based on preset rules and reacts to specific inputs. It lacks memory of previous actions and can't learn over time.
80551683-ff6b-44ee-95c0-f78427329541,Which Transformer feature helps GPT understand word meaning?,"{'A': 'Grammar trees', 'B': 'Logic gates', 'C': 'N-gram tables', 'D': 'Self-attention mechanism'}",4,"Self-attention enables models to focus on relevant words in a sentence, enhancing contextual understanding during text generation."
80551683-ff6b-44ee-95c0-f78427329541,What is an ethical concern with LLMs?,"{'A': 'They encrypt hardware', 'B': 'They use batteries', 'C': 'They may reinforce societal biases', 'D': 'They replace servers'}",3,"If the training data contains biased content, LLMs may reflect and even amplify those biases, affecting fairness and equity."
80551683-ff6b-44ee-95c0-f78427329541,Which prompt technique involves breaking down complex tasks into steps?,"{'A': 'Chain-of-thought prompting', 'B': 'One-shot prompting', 'C': 'Trigger prompting', 'D': 'Batch prompting'}",1,"This technique allows models to reason step-by-step, mimicking how humans think through complex problems."
80551683-ff6b-44ee-95c0-f78427329541,Which industry needs high factual accuracy from AI?,"{'A': 'Legal services', 'B': 'Fashion', 'C': 'Entertainment', 'D': 'Gaming'}",1,"In law, hallucinated or incorrect outputs can lead to serious consequences. Ensuring AI outputs are grounded in verified legal texts is essential."
80551683-ff6b-44ee-95c0-f78427329541,How does AI contribute to cybersecurity?,"{'A': 'By blocking websites', 'B': 'By updating firmware', 'C': 'By detecting suspicious patterns in data traffic', 'D': 'By formatting drives'}",3,"AI can identify anomalies that suggest threats, like phishing or malware attacks, making it essential for proactive cybersecurity."
